"astro-ph/0201470","Daniel Huber","Daniel Huber & Daniel Pfenniger","Long-Range Correlations in Self-Gravitating N-Body Systems","20 pages, 21 figures. Accepted for publication in A&A",,"10.1051/0004-6361:20020232",,"astro-ph cond-mat.stat-mech",,"  Observed self-gravitating systems reveal often fragmented non-equilibrium
structures that feature characteristic long-range correlations. However, models
accounting for non-linear structure growth are not always consistent with
observations and a better understanding of self-gravitating $N$-body systems
appears necessary. Because unstable gravitating systems are sensitive to
non-gravitational perturbations we study the effect of different dissipative
factors as well as different small and large scale boundary conditions on
idealized $N$-body systems. We find, in the interval of negative specific heat,
equilibrium properties differing from theoretical predictions made for
gravo-thermal systems, substantiating the importance of microscopic physics and
the lack of consistent theoretical tools to describe self-gravitating gas.
Also, in the interval of negative specific heat, yet outside of equilibrium,
unforced systems fragment and establish transient long-range correlations. The
strength of these correlations depends on the degree of granularity, suggesting
to make the resolution of mass and force coherent. Finally, persistent
correlations appear in model systems subject to an energy flow.
","[{""version"":""v1"",""created"":""Tue, 29 Jan 2002 16:01:51 GMT""}]","2009-11-07"
"cond-mat/0201545","Sergei A. Zvyagin","S. Zvyagin, A. Angerhofer, K.V. Kamenev, L.-C. Brunel, G. Balakrishnan
  and D. McK.Paul","Microwave properties of Nd_0.5Sr_0.5MnO_3: a key role of the
  (x^2-y^2)-orbital effects","8 pages, 3 figures","Solid State Communications 121 (2002) 117","10.1016/S0038-1098(01)00468-9",,"cond-mat",,"  Transmittance of the colossal magnetoresistive compound Nd_0.5Sr_0.5MnO_3
showing metal-insulator phase transition has been studied by means of the
submm- and mm-wavelength band spectroscopy. An unusually high transparency of
the material provided direct evidence for the significant suppression of the
coherent Drude weight in the ferromagnetic metallic state. Melting of the
A-type antiferromagnetic states has been found to be responsible for a
considerable increase in the microwave transmission, which was observed at the
transition from the insulating to the metallic phase induced by magnetic field
or temperature. This investigation confirmed a dominant role of the
(x^2-y^2)-orbital degree of freedom in the low-energy optical properties of
Nd_0.5Sr_0.5MnO_3 and other doped manganites with planar (x^2-y^2)-orbital
order, as predicted theoretically. The results are discussed in terms of the
orbital-liquid concept.
","[{""version"":""v1"",""created"":""Tue, 29 Jan 2002 21:21:57 GMT""}]","2016-08-31"
"cond-mat/0201546","Craig Howald","C. Howald, H. Eisaki, N. Kaneko and A. Kapitulnik","Coexistence of charged stripes and superconductivity in Bi2Sr2CaCu2O8+d","16 pages, 4 figures (included). Revised version of original
  manuscript: typographical errors corrected, references added, scales added to
  some figures, and some passages clarified",,,,"cond-mat.supr-con",,"  One of the most important outstanding problems in condensed matter physics is
determination the ground state of strongly correlated electron system, in
particular high-temperature superconductors (HTSC). For these materials,
theoretical1-6 and experimental7-13 evidence has been mounting in support of
the possibility that their ground state exhibits spin and charge density waves
(SDW and CDW), which are primarily one-dimensional (i.e. stripes) and which
either compete with or promote superconductivity. Coexistence of CDW or SDW and
superconductivity has previously been reported in the lower Tc
materials7-9,12,13 and in the presence of large magnetic fields10,11. The
absence of data showing stripes in the higher Tc materials in zero field has
lent support to the idea that stripes are competing with high temperature
superconductivity. However, here we show, using scanning tunneling spectroscopy
(STS), the existence of static striped density of electronic states in nearly
optimally doped Bi2Sr2CaCu2O8+d in zero field. This modulation is aligned with
the Cu-O bonds, with a periodicity of four lattice constants, and exhibits
features characteristic of a two-dimensional system of line objects. We further
show that the density of states modulation manifests itself as a shift of
states from above to below the superconducting gap. The fact that a single
energy scale (i. e., the gap) appears for both superconductivity and stripes
suggests that these two effects have the same origin.
","[{""version"":""v1"",""created"":""Tue, 29 Jan 2002 21:32:35 GMT""},{""version"":""v2"",""created"":""Wed, 29 May 2002 21:51:30 GMT""}]","2007-05-23"
"cond-mat/0201549","Arun Persaud","T. Schenkel, J. P. Holder, J. W. McDonald, J. Meijer, A. Persaud, D.
  H. Schneider","Single Ion Implantation for Solid State Quantum Computer Development","6 pages; to appear in proceedings of SPIE, V. 4656, International
  Symposium on Integrated Optoelectronic Devices, ""Nanotechnologies in
  Photonics - Quantum Computing and Information"", San Jose, Ca, Jan. 2002",,"10.1117/12.460808",,"cond-mat quant-ph",,"  Several solid state quantum computer schemes are based on the manipulation of
electron and nuclear spins of single donor atoms in a solid matrix. The
fabrication of qubit arrays requires the placement of individual atoms with
nanometer precision and high efficieny. In this article we describe first
results from low dose, low energy implantations and our development of a low
energy (<10keV), single ion implantation scheme for 31P(q+) ions. When 31P(q+)
ions impinge on a wafer surface, their potential energy (9.3 keV for P15+) is
released, and about 20 secondary electrons are emitted. The emission of
multiple secondary electrons allows detection of each ion impact with 100%
efficiency. The beam spot on target is controlled by beam focusing and
collimation. Exactly one ion is implanted into a selected area avoiding a
Poissonian distribution of implanted ions.
","[{""version"":""v1"",""created"":""Wed, 30 Jan 2002 00:38:21 GMT""}]","2015-06-24"
"cond-mat/0201550","Mun-Seog Kim","Mun-Seog Kim, John A. Skinta, Thomas R. Lemberger, W. N. Kang,
  Hyeong-Jin Kim, Eun-Mi Choi, and Sung-Ik Lee","Reflection of two-gap nature in penetration depth measurements of
  MgB$_2$ film","8 pages, 5 figures","Phys. Rev. B 66, 064511 (2002)","10.1103/PhysRevB.66.064511",,"cond-mat.supr-con",,"  The magnetic penetration depth, $\lambda^{-2}(T)$, in the basal plane of a
magnesium diboride (MgB$_2$) film was measured using a two-coil mutual
inductance technique at 50 kHz. This film has $T_c\simeq 38$ K, $\Delta T_c
\leq 1$ K, and $\lambda(0)\sim 1500$ \AA. At low temperatures,
$\lambda^{-2}(T)$ shows a clear exponential temperature dependence, indicating
s-wave superconducting order parameter symmetry. However, the data are not
quantitatively well described by theory assuming a single gap. From the data
fit by the full BCS calculation assuming a double gap, the values of the two
distinct gaps were obtained: $\Delta_S(0)=2.61\pm0.41$ meV and
$\Delta_L(0)=6.50\pm0.33$ meV. The contributions of the small and the large
gaps to the total superfluid density at T=0 were estimated to be 21% and 79%,
respectively. Finally, we consider the effect of gap anisotropy on the
penetration depth measurements, and find that the anisotropy does not play a
significant role in determining the temperature dependence of the penetration
depth.
","[{""version"":""v1"",""created"":""Wed, 30 Jan 2002 01:25:15 GMT""},{""version"":""v2"",""created"":""Wed, 30 Jan 2002 21:50:26 GMT""},{""version"":""v3"",""created"":""Tue, 7 May 2002 19:50:12 GMT""}]","2009-11-07"
"cond-mat/0201551","Emil Yuzbashyan","E. A. Yuzbashyan, B. L. Altshuler and B. S. Shastry","The Origin of Degeneracies and Crossings in the 1d Hubbard Model","25 pages, 12 figures","J. Phys. A 35 No 34 7525-7547 (2002)","10.1088/0305-4470/35/34/319",,"cond-mat.str-el",,"  The paper is devoted to the connection between integrability of a finite
quantum system and degeneracies of its energy levels. In particular, we analyze
in detail the energy spectra of finite Hubbard chains. Heilmann and Lieb
demonstrated that in these systems there are crossings of levels of the same
parameter independent symmetry. We show that this apparent violation of the
Wigner-von Neumann noncrossing rule follows directly from the existence of
nontrivial conservation laws and is a characteristic signature of quantum
integrability. The energy spectra of Hubbard chains display many instances of
permanent (at all values of the coupling) twofold degeneracies that cannot be
explained by parameter independent symmetries. We relate these degeneracies to
the different transformation properties of the conserved currents under spatial
reflections and the particle-hole transformation and estimate the fraction of
doubly degenerate states. We also discuss multiply degenerate eigenstates of
the Hubbard Hamiltonian. The wave functions of many of these states do not
depend on the coupling, which suggests the existence of an additional parameter
independent symmetry.
","[{""version"":""v1"",""created"":""Wed, 30 Jan 2002 01:28:58 GMT""}]","2009-11-07"
"cond-mat/0201552","Sornette","V.F. Pisarenko (Russian Acad. Sciences, Moscow) and D. Sornette (Univ.
  Nice/CNRS and UCLA)","Rigorous statistical detection and characterization of a deviation from
  the Gutenberg-Richter distribution above magnitude 8 in subduction zones","pdf document of 40 pages including 5 tables and 19 figures","Pure and Applied Geophysics 161 (4), 839-864 (2004)","10.1007/s00024-003-2475-0",,"cond-mat.stat-mech",,"  We present a quantitative statistical test for the presence of a crossover c0
in the Gutenberg-Richter distribution of earthquake seismic moments, separating
the usual power law regime for seismic moments less than c0 from another faster
decaying regime beyond c0. Our method is based on the transformation of the
ordered sample of seismic moments into a series with uniform distribution under
condition of no crossover. The bootstrap method allows us to estimate the
statistical significance of the null hypothesis H0 of an absence of crossover
(c0=infinity). When H0 is rejected, we estimate the crossover c0 using two
different competing models for the second regime beyond c0 and the bootstrap
method. For the catalog obtained by aggregating 14 subduction zones of the
Circum Pacific Seismic Belt, our estimate of the crossover point is log(c0)
=28.14 +- 0.40 (c0 in dyne-cm), corresponding to a crossover magnitude mW=8.1
+- 0.3. For separate subduction zones, the corresponding estimates are much
more uncertain, so that the null hypothesis of an identical crossover for all
subduction zones cannot be rejected. Such a large value of the crossover
magnitude makes it difficult to associate it directly with a seismogenic
thickness as proposed by many different authors in the past. Our measure of c0
may substantiate the concept that the localization of strong shear deformation
could propagate significantly in the lower crust and upper mantle, thus
increasing the effective size beyond which one should expect a change of
regime.
","[{""version"":""v1"",""created"":""Wed, 30 Jan 2002 05:27:19 GMT""}]","2009-11-07"
"cond-mat/0201553","Xavier Leyronas","X. Leyronas, M. Combescot","Quantum wells, wires and dots with finite barrier: analytical
  expressions for the bound states","4 pages, 3 figures","Solid State Communication 119 (2001) 631-635","10.1016/S0038-1098(01)00288-5",,"cond-mat.mes-hall",,"  From a careful study of the transcendental equations fulfilled by the bound
state energies of a free particle in a quantum well, cylindrical wire or
spherical dot with finite potential barrier, we have derived analytical
expressions of these energies which reproduce impressively well the numerical
solutions of the corresponding transcendental equations for all confinement
sizes and potential barriers, without any adjustable parameter. These
expressions depend on a unique dimensionless parameter which contains the
barrier height and the sphere, wire or well radius.
","[{""version"":""v1"",""created"":""Wed, 30 Jan 2002 11:32:47 GMT""}]","2015-06-24"
"cond-mat/0201554","Monique Combescot","M. Combescot and O. Betbeder-Matibet","Effective bosonic hamiltonian for excitons : a too naive concept",,,"10.1209/epl/i2002-00296-0",,"cond-mat.mes-hall",,"  Excitons, being made of two fermions, may appear from far as bosons. Their
close-to-boson character is however quite tricky to handle properly. Using our
commutation technique especially designed to deal with interacting
close-to-boson particles, we here calculate the exact expansion in Coulomb
interaction of theexciton-exciton correlations, and show that a naive effective
bosonic hamiltonian for excitons cannot produce these X-X correlations
correctly.
","[{""version"":""v1"",""created"":""Wed, 30 Jan 2002 11:47:55 GMT""}]","2009-11-07"
"cond-mat/0201555","Marco Pretti","Marco Pretti","A note on cactus trees: variational vs. recursive approach","24 pages, 6 figures, submitted to the Journal of Statistical Physics",,,,"cond-mat.stat-mech",,"  In this paper we consider the variational approach to cactus trees (Husimi
trees) and the more common recursive approach, that are in principle equivalent
for finite systems. We discuss in detail the conditions under which the two
methods are equivalent also in the analysis of infinite (self-similar) cactus
trees, usually investigated to the purpose of approximating ordinary lattice
systems. Such issue is hardly ever stated in the literature. We show (on
significant test models) that the thermodynamic quantities computed by the
variational method, when they deviates from the exact bulk properties of the
cactus system, generally provide a better approximation to the behavior of a
corresponding ordinary system. Generalizing a property proved by Kikuchi, we
also show that the numerical algorithm usually employed to perform the free
energy minimization in the variational approach is always convergent.
","[{""version"":""v1"",""created"":""Wed, 30 Jan 2002 15:00:32 GMT""}]","2007-05-23"
"cond-mat/0201556","Stephen Hayden","L. Capogna, E.M. Forgan, S.M.Hayden, A. Wildes, J.A. Duffy, A.P.
  Mackenzie, R.S. Perry, S. Ikeda, Y. Maeno, S.P. Brown","Observation of Two-dimensional Spin Fluctuations in the Bilayer
  Ruthenate Sr3Ru2O7 by Inelastic Neutron Scattering","4 pages, 6 figures, submitted to PRL",,,,"cond-mat.str-el",,"  We report the first observation of two-dimensional incommensurate magnetic
fluctuations in the layered metallic perovskite Sr3Ru2O7. The wavevectors where
the magnetic fluctuations are strongest are different from those observed in
the superconducting single layer ruthenate Sr2RuO4 and appear to be determined
by Fermi surface nesting. No antiferromagnetic ordering is observed for
temperatures down to 1.5K. For temperatures T<20K, the fluctuations become
predominately ferromagnetic. Our inelastic neutron scattering measurements
provide concrete evidence of the coexistence of competing interactions in
Sr3Ru2O7 and of the low energy scale of the fluctuations.
","[{""version"":""v1"",""created"":""Wed, 30 Jan 2002 14:22:56 GMT""}]","2007-05-23"
"cond-mat/0201557","Oscar Rodriguez de la Fuente","O. Rodriguez de la Fuente, J. A. Zimmerman, M. A. Gonzalez, J. de la
  Figuera, J. C. Hamilton, Woei Wu Pai, J. M. Rojo","Dislocation Emission around Nanoindentations on a (001) fcc Metal
  Surface Studied by STM and Atomistic Simulations","10 pages, 4 figures","Phys. Rev. Lett. 88, 036101 (2002)","10.1103/PhysRevLett.88.036101",,"cond-mat.mtrl-sci",,"  We present a combined study by Scanning Tunneling Microscopy and atomistic
simulations of the emission of dissociated dislocation loops by nanoindentation
on a (001) fcc surface. The latter consist of two stacking-fault ribbons
bounded by Shockley partials and a stair-rod dislocation. These dissociated
loops, which intersect the surface, are shown to originate from loops of
interstitial character emitted along the <110> directions and are usually
located at hundreds of angstroms away from the indentation point. Simulations
reproduce the nucleation and glide of these dislocation loops.
","[{""version"":""v1"",""created"":""Wed, 30 Jan 2002 14:52:18 GMT""}]","2009-11-07"
"cond-mat/0201558","David Murray Edwards","D. M. Edwards","Ferromagnetism and electron-phonon coupling in the manganites","69 pages, submitted to Adv. Phys",,"10.1080/00018730210140805",,"cond-mat.str-el",,"  The physics of ferromagnetic doped manganites, such as
\chem{La_{1-x}Ca_xMnO_3} with $x\approx0.2$--0.4, is reviewed. The concept of
double exchange is discussed within the general framework of itinerant electron
magnetism. The new feature in this context is the coupling of electrons to
local phonon modes. Emphasis is placed on the quantum nature of the phonons and
the link with polaron physics. However it is stressed that the manganites fall
in an intermediate coupling regime where standard small-polaron theory does not
apply. The recently-developed many-body coherent potential approximation is
able to deal with this situation and Green's recent application to the Holstein
double-exchange model is described. Issues addressed include the nature of the
basic electronic structure, the metal-insulator transition, a unification of
colossal magnetoresistance, pressure effects and the isotope effect, pseudogaps
in spectroscopy and the effect of electron-phonon coupling on spin waves.
","[{""version"":""v1"",""created"":""Wed, 30 Jan 2002 14:58:48 GMT""}]","2015-06-24"
"cond-mat/0201559","Damian H. Zanette","Susanna C. Manrubia and Damian H. Zanette","At the boundary between biological and cultural evolution: The origin of
  surname distributions","29 pages, 7 figures, submitted to J. Theor. Biol",,,,"cond-mat.stat-mech q-bio.PE",,"  Surnames and nonrecombining alleles are inherited from a single parent in a
highly similar way. A simple birth-death model with mutations can accurately
describe this process. Exponentially growing and constant populations are
investigated, and we study how different compositions of the founder
populations can be observed in present-day diversity distributions. We analyse
different quantities in the statistically stationary state, both through
analytic and numerical methods. Our results compare favourably to field data
for family sizes in several countries. We discuss the relationship between the
distribution of surnames and the genetic diversity of a population.
","[{""version"":""v1"",""created"":""Wed, 30 Jan 2002 15:07:07 GMT""}]","2007-05-23"
"cond-mat/0201560","Miguel A. Ramos","Miguel A. Ramos, Cesar Talon, Sebastian Vieira (Universidad Autonoma
  de Madrid)","The boson peak in structural and orientational glasses of simple
  alcohols: Specific heat at low temperatures","16 pages, 2 figures, Proceedings of the 4th International Discussion
  Meeting on Relaxations in Complex Systems, Hersonissos (Crete), June 2001.
  Journal of Non-Crystalline Solids (accepted for publication)",,"10.1016/S0022-3093(02)01443-6",,"cond-mat.dis-nn cond-mat.soft",,"  We review in this work specific-heat experiments, that we have conducted on
different hydrogen-bonded glasses during last years. Specifically, we have
measured the low-temperature specific heat Cp for a set of glassy alcohols:
normal and fully-deuterated ethanol, 1- and 2- propanol, and glycerol. Ethanol
exhibits a very interesting polymorphism presenting three different solid
phases at low temperature: a fully-ordered (monoclinic) crystal, an
orientationally-disordered (cubic) crystal or 'orientational glass', and the
ordinary structural glass. By measuring and comparing the low-temperature
specific heat of the three phases, in the 'boson peak' range 2-10 K as well as
in the tunneling-states range below 1K, we are able to provide a quantitative
confirmation that ''glassy behavior'' is not an exclusive property of amorphous
solids. On the other hand, propanol is the simplest monoalcohol with two
different stereoisomers (1- and 2-propanol), what allows us to study directly
the influence of the spatial rearrangement of atoms on the universal properties
of glasses. We have measured the specific heat of both isomers, finding a
noteworthy quantitative difference between them. Finally, low-temperature
specific-heat data of glassy glycerol have also been obtained. Here we propose
a simple method based upon the soft-potential model to analyze low-temperature
specific-heat measurements, and we use this method for a quantitative
comparison of all these data of glassy alcohols and as a stringent test of
several universal correlations and scaling laws suggested in the literature. In
particular, we find that the interstitialcy model for the boson peak [A. V.
Granato, Phys. Rev. Lett. 68 (1992) 974] gives a very good account of the
temperature at which the maximum in Cp/T^3 occurs.
","[{""version"":""v1"",""created"":""Wed, 30 Jan 2002 15:18:18 GMT""}]","2009-11-07"
"cs/0201025","Carl Lagoze","Carl Lagoze, William Arms, Stoney Gan, Diane Hillmann, Christopher
  Ingram, Dean Krafft, Richard Marisa, Jon Phipps, John Saylor, Carol Terrizzi,
  Walter Hoehn, David Millman, James Allan, Sergio Guzman-Lara, Tom Kalt","Core Services in the Architecture of the National Digital Library for
  Science Education (NSDL)",,,,,"cs.DL",,"  We describe the core components of the architecture for the (NSDL) National
Science, Mathematics, Engineering, and Technology Education Digital Library.
Over time the NSDL will include heterogeneous users, content, and services. To
accommodate this, a design for a technical and organization infrastructure has
been formulated based on the notion of a spectrum of interoperability. This
paper describes the first phase of the interoperability infrastructure
including the metadata repository, search and discovery services, rights
management services, and user interface portal facilities.
","[{""version"":""v1"",""created"":""Tue, 29 Jan 2002 17:51:15 GMT""}]","2007-05-23"
"cs/0201026","Gemunu H. Gunaratne","Joseph L. McCauley and Gemunu H. Gunaratne","An Empirical Model for Volatility of Returns and Option Pricing","4 figures; 1 table",,"10.1016/S0378-4371(03)00589-2",,"cs.CE",,"  In a seminal paper in 1973, Black and Scholes argued how expected
distributions of stock prices can be used to price options. Their model assumed
a directed random motion for the returns and consequently a lognormal
distribution of asset prices after a finite time. We point out two problems
with their formulation. First, we show that the option valuation is not
uniquely determined; in particular, stratergies based on the delta-hedge and
CAMP (Capital Asset Pricing Model) are shown to provide different valuations of
an option. Second, asset returns are known not to be Gaussian distributed.
Empirically, distributions of returns are seen to be much better approximated
by an exponential distribution. This exponential distribution of asset prices
can be used to develop a new pricing model for options that is shown to provide
valuations that agree very well with those used by traders. We show how the
Fokker-Planck formulation of fluctuations (i.e., the dynamics of the
distribution) can be modified to provide an exponential distribution for
returns. We also show how a singular volatility can be used to go smoothly from
exponential to Gaussian returns and thereby illustrate why exponential returns
cannot be reached perturbatively starting from Gaussian ones, and explain how
the theory of 'stochastic volatility' can be obtained from our model by making
a bad approximation. Finally, we show how to calculate put and call prices for
a stretched exponential density.
","[{""version"":""v1"",""created"":""Tue, 29 Jan 2002 18:03:39 GMT""}]","2009-11-07"
"cs/0201027","Carl Lagoze","David Fulker and Greg Janee","Components of an NSDL Architecture: Technical Scope and Functional Model",,,,,"cs.DL",,"  We describe work leading toward specification of a technical architecture for
the National Science, Mathematics, Engineering, and Technology Education
Digital Library (NSDL). This includes a technical scope and a functional model,
with some elaboration on the particularly rich set of library services that
NSDL is expected eventually to encompass.
","[{""version"":""v1"",""created"":""Wed, 30 Jan 2002 01:14:35 GMT""}]","2007-05-23"
"gr-qc/0201092","Edward Anderson","Edward Anderson and Julian Barbour","Interacting vector fields in Relativity without Relativity","Replaced with final version accepted by Classical and Quantum Gravity
  (14 pages, no figures)","Class.Quant.Grav. 19 (2002) 3249-3262","10.1088/0264-9381/19/12/309",,"gr-qc",,"  Barbour, Foster and \'{O} Murchadha have recently developed a new framework,
called here {\it{the 3-space approach}}, for the formulation of classical
bosonic dynamics. Neither time nor a locally Minkowskian structure of spacetime
are presupposed. Both arise as emergent features of the world from
geodesic-type dynamics on a space of 3-dimensional metric--matter
configurations. In fact gravity, the universal light cone and Abelian gauge
theory minimally coupled to gravity all arise naturally through a single common
mechanism. It yields relativity -- and more -- without presupposing relativity.
This paper completes the recovery of the presently known bosonic sector within
the 3-space approach. We show, for a rather general ansatz, that 3-vector
fields can interact among themselves only as Yang--Mills fields minimally
coupled to gravity.
","[{""version"":""v1"",""created"":""Tue, 29 Jan 2002 19:34:44 GMT""},{""version"":""v2"",""created"":""Tue, 28 May 2002 16:30:56 GMT""}]","2009-11-07"
"gr-qc/0201093","George E. A. Matsas","Jorge Castineiras, Luis C. B. Crispino, George E. A. Matsas and Daniel
  A. T. Vanzella","Free massive particles with total energy E < mc^2 in curved spacetimes","12 pages (REVTEX), 12 figures","Phys.Rev. D65 (2002) 104019","10.1103/PhysRevD.65.104019",,"gr-qc",,"  We analyze free elementary particles with rest mass $m$ and total energy $E <
m c^2$ in the Rindler wedge, outside Reissner-Nordstrom black holes and in the
spacetime of relativistic (and non-relativistic) stars, and use
Unruh-DeWitt-like detectors to calculate the associated particle detection rate
in each case. The (mean) particle position is identified with the spatial
average of the excitation probability of the detectors, which are supposed to
cover the whole space. Our results are shown to be in harmony with General
Relativity classical predictions. Eventually we reconcile our conclusions with
Earth-based experiments which are in good agreement with $E \geq m c^2$.
","[{""version"":""v1"",""created"":""Wed, 30 Jan 2002 11:46:45 GMT""}]","2009-11-07"
"gr-qc/0201094","Reza Tavakol","W.B.Bonnor","Classical gravitational spin-spin interaction","six pages, no figures, journal ref:accepted for Classical and Quantum
  Gravity",,"10.1088/0264-9381/19/1/308",,"gr-qc",,"  I obtain an exact, axially symmetric, stationary solution of Einstein's
equations for two massless spinning particles. The term representing the
spin-spin interaction agrees with recently published approximate work. The
spin-spin force appears to be proportional to the inverse fourth power of the
coordinate distance between the particles.
","[{""version"":""v1"",""created"":""Wed, 30 Jan 2002 12:11:50 GMT""}]","2009-11-07"
"gr-qc/0201095","Christoph Schmid","Christoph Schmid (ETH Zurich)","Cosmological Vorticity Perturbations, Gravitomagnetism, and Mach's
  Principle","10 pages, to appear in Proc. COSMO-01, Rovaniemi, Finland, Aug 29 -
  Sep 4, 2001",,,,"gr-qc astro-ph",,"  The axes of gyroscopes experimentally define non-rotating frames.
  But what physical cause governs the time-evolution of gyroscope axes?
  Starting from an unperturbed, spatially flat FRW cosmology, we consider
cosmological vorticity perturbations (i.e. vector perturbations, rotational
perturbations) at the linear level. We ask: Will cosmological rotational
perturbations drag the axis of a gyroscope relative to the directions
(geodesics) to galaxies beyond the rotational perturbation? We cast the laws of
Gravitomagnetism into a form showing clearly the close correspondence with the
laws of ordinary magnetism. Our results are: 1) The dragging of a gyroscope
axis by rotational perturbations beyond the $\dot{H}$ radius (H = Hubble
constant) is exponentially suppressed. 2) If the perturbation is a homogeneous
rotation inside a radius significantly larger than the $\dot{H}$ radius, then
the dragging of the gyroscope axis by the rotational perturbation is exact for
any equation of state for cosmological matter. 3) The time-evolution of a
gyroscope axis exactly follows a specific average of the matter inside the
$\dot{H}$ radius for any equation of state. In this precise sense Mach's
Principle follows from cosmology with Einstein Gravity.
","[{""version"":""v1"",""created"":""Wed, 30 Jan 2002 13:52:42 GMT""}]","2007-05-23"
"hep-ex/0201043","Alessia Bruni","The ZEUS Collaboration","Exclusive photoproduction of J/psi mesons at HERA","32 pages, 9 postscript figures added references - corrected typos
  accepted by EPJC","Eur.Phys.J.C24:345-360,2002","10.1007/s10052-002-0953-7","DESY 02-008","hep-ex",,"  The exclusive photoproduction of J/psi mesons, gamma p->J/psi p, has been
studied in ep collisions with the ZEUS detector at HERA, in the kinematic range
20<W<290 GeV, where W is the photon-proton centre-of-mass energy. The J/psi
mesons were reconstructed in the muon and the electron decay channels using
integrated luminosities of 38 pb^-1 and 55 pb^-1, respectively.
  The helicity structure of J/psi production shows that the hypothesis of
s-channel helicity conservation is satisfied at the two standard-deviation
level. The total cross section and the differential cross-section dsigma/dt,
where t is the squared four-momentum transfer at the proton vertex, are
presented as a function of W, for |t|<1.8 GeV^2. The t distribution exhibits an
exponential shape with a slope parameter increasing logarithmically with W with
a value b=4.15 \pm 0.05 (stat.)^{+0.30}_{-0.18} (syst.) GeV^-2 at W=90 GeV.
  The effective parameters of the Pomeron trajectory are alphapom(0) = 1.200
\pm 0.009(stat.)^{+0.004}_{-0.010}(syst.) and alphappom= 0.115 \pm
0.018(stat.)^{+0.008}_{-0.015}(syst.) GeV^-2.
","[{""version"":""v1"",""created"":""Tue, 29 Jan 2002 17:34:47 GMT""},{""version"":""v2"",""created"":""Wed, 27 Mar 2002 15:17:40 GMT""}]","2012-08-27"
"hep-ex/0201045","Stephen R. Magill","G. Fleming (1), E. Kinney (2), S. Lammers (3), S. Magill (4) ((1) Ohio
  State University, (2) University of Colorado, (3) University of Wisconsin,
  (4) Argonne National Laboratory)","Future Possibilities for Lepton-Hadron Collider Physics and Detectors","12 pages, 3 figures, submitted to Snowmass 2001 Proceedings","eConf C010630 (2001) E406",,"ANL-HEP-CP-02-13","hep-ex",,"  We have considered the physics opportunities of future lepton-hadron
colliders and how these opportunities might be realized in a possible polarized
eRHIC facility and an e-p collider as part of a staged or final version VLHC.
We evaluated the physics priorities based on experience at HERA and, using
simulated data for e-p collisions with sqrt(s) > 1 TeV, showed how detector
designs would be impacted by the physics.
","[{""version"":""v1"",""created"":""Tue, 29 Jan 2002 21:26:32 GMT""}]","2007-05-23"
"hep-ex/0201046","Thomas Kress","Thomas Kress (UC Riverside, OPAL Collaboration)","Particle Correlations at LEP","To appear in the proceedings of the first High-Energy Physics
  Conference in Madagascar (HEP-MAD'01), Antananarivo, Madagascar, 27 Sep - 5
  Oct 2001 OPAL conference report CR487",,"10.1142/9789812776983_0027",,"hep-ex",,"  Particle correlations are extensively studied to obtain information about the
dynamics of hadron production. From 1989 to 2000 the four LEP collaborations
recorded more than 16 million hadronic Z0 decays and several thousand W+W-
events. In Z0 decays, two-particle correlations were analysed in detail to
study Bose-Einstein and Fermi-Dirac correlations for various particle species.
In fully-hadronic W+W- decays, particle correlations were used to study whether
the two W bosons decay independently. A review of selected results is
presented.
","[{""version"":""v1"",""created"":""Wed, 30 Jan 2002 14:46:18 GMT""}]","2017-08-23"
"hep-lat/0201021","John W. Negele","LHPC Collaboration and SESAM Collaboration: D. Dolgov, R. Brower, S.
  Capitani, P. Dreher, J. W. Negele, A. Pochinsky, D. B. Renner, N. Eicker, Th.
  Lippert, K. Schilling, R. G. Edwards, U. M. Heller","Moments of Nucleon Light Cone Quark Distributions Calculated in Full
  Lattice QCD","53 Pages Revtex, 26 Figures, 9 Tables. Added additional reference and
  updated referenced data in Table IX","Phys.Rev.D66:034506,2002","10.1103/PhysRevD.66.034506","MIT-CTP-3219, JLAB-THY-02-06","hep-lat hep-ph nucl-th",,"  Moments of the quark density, helicity, and transversity distributions are
calculated in unquenched lattice QCD. Calculations of proton matrix elements of
operators corresponding to these moments through the operator product expansion
have been performed on $16^3 \times 32$ lattices for Wilson fermions at $\beta
= 5.6$ using configurations from the SESAM collaboration and at $\beta = 5.5$
using configurations from SCRI. One-loop perturbative renormalization
corrections are included. At quark masses accessible in present calculations,
there is no statistically significant difference between quenched and full QCD
results, indicating that the contributions of quark-antiquark excitations from
the Dirac Sea are small. Close agreement between calculations with cooled
configurations containing essentially only instantons and the full gluon
configurations indicates that quark zero modes associated with instantons play
a dominant role. Naive linear extrapolation of the full QCD calculation to the
physical pion mass yields results inconsistent with experiment. Extrapolation
to the chiral limit including the physics of the pion cloud can resolve this
discrepancy and the requirements for a definitive chiral extrapolation are
described.
","[{""version"":""v1"",""created"":""Wed, 30 Jan 2002 02:45:58 GMT""},{""version"":""v2"",""created"":""Sat, 25 May 2002 20:19:44 GMT""},{""version"":""v3"",""created"":""Wed, 29 May 2002 14:14:24 GMT""}]","2012-08-27"
